ping_index,latitude,longitude,depth_m,heading_deg,timestamp
890,36.600459992458056,-121.89445946228011,29.5,136.0,2026-09-02T19:10:34.614358+00:00
891,36.60045765987881,-121.89445666384236,29.5,136.1,2026-09-02T19:10:34.814358+00:00
892,36.60045532405007,-121.89445386961329,29.5,136.2,2026-09-02T19:10:35.014358+00:00
893,36.6004529850899,-121.89445107945157,29.4,136.2,2026-09-02T19:10:35.214358+00:00
894,36.6004506431237,-121.89444829320502,29.4,136.3,2026-09-02T19:10:35.414358+00:00
895,36.60044829828389,-121.89444551071105,29.4,136.4,2026-09-02T19:10:35.614358+00:00
896,36.60044595070948,-121.89444273179708,29.3,136.5,2026-09-02T19:10:35.814358+00:00
897,36.600443600545844,-121.89443995628096,29.3,136.5,2026-09-02T19:10:36.014358+00:00
898,36.60044124794428,-121.89443718397136,29.3,136.6,2026-09-02T19:10:36.214358+00:00
899,36.60043889306166,-121.89443441466832,29.3,136.6,2026-09-02T19:10:36.414358+00:00
900,36.600436536060045,-121.89443164816383,29.2,136.7,2026-09-02T19:10:36.614358+00:00
901,36.6004341771063,-121.89442888424222,29.2,136.8,2026-09-02T19:10:36.814358+00:00
902,36.600431816371696,-121.89442612268085,29.2,136.8,2026-09-02T19:10:37.014358+00:00
903,36.60042945403155,-121.89442336325068,29.2,136.8,2026-09-02T19:10:37.214358+00:00
904,36.600427090264745,-121.89442060571682,29.1,136.9,2026-09-02T19:10:37.414358+00:00
905,36.60042472525338,-121.89441784983923,29.1,136.9,2026-09-02T19:10:37.614358+00:00
906,36.600422359182346,-121.89441509537339,29.1,136.9,2026-09-02T19:10:37.814358+00:00
907,36.60041999223887,-121.89441234207086,29.0,137.0,2026-09-02T19:10:38.014358+00:00
908,36.60041762461215,-121.89440958968005,29.0,137.0,2026-09-02T19:10:38.214358+00:00
909,36.60041525649289,-121.89440683794687,29.0,137.0,2026-09-02T19:10:38.414358+00:00
910,36.600412888072874,-121.8944040866154,29.0,137.0,2026-09-02T19:10:38.614358+00:00
911,36.600410519544596,-121.89440133542863,28.9,137.0,2026-09-02T19:10:38.814358+00:00
912,36.60040815110075,-121.89439858412916,28.9,137.0,2026-09-02T19:10:39.014358+00:00
913,36.600405782933855,-121.8943958324599,28.9,137.0,2026-09-02T19:10:39.214358+00:00
914,36.60040341523582,-121.89439308016478,28.8,137.0,2026-09-02T19:10:39.414358+00:00
915,36.60040104819751,-121.89439032698945,28.8,137.0,2026-09-02T19:10:39.614358+00:00
916,36.60039868200832,-121.89438757268194,28.8,136.9,2026-09-02T19:10:39.814358+00:00
917,36.600396316855765,-121.89438481699341,28.8,136.9,2026-09-02T19:10:40.014358+00:00
918,36.600393952925025,-121.89438205967878,28.7,136.9,2026-09-02T19:10:40.214358+00:00
919,36.60039159039857,-121.89437930049745,28.7,136.8,2026-09-02T19:10:40.414358+00:00
920,36.60038922945573,-121.89437653921384,28.7,136.8,2026-09-02T19:10:40.614358+00:00
921,36.600386870272246,-121.89437377559817,28.6,136.8,2026-09-02T19:10:40.814358+00:00
922,36.60038451301993,-121.89437100942696,28.6,136.7,2026-09-02T19:10:41.014358+00:00
923,36.60038215786622,-121.8943682404837,28.6,136.7,2026-09-02T19:10:41.214358+00:00
924,36.6003798049738,-121.89436546855933,28.6,136.6,2026-09-02T19:10:41.414358+00:00
925,36.60037745450018,-121.8943626934529,28.5,136.5,2026-09-02T19:10:41.614358+00:00
926,36.60037510659739,-121.894359914972,28.5,136.5,2026-09-02T19:10:41.814358+00:00
927,36.60037276141152,-121.8943571329333,28.5,136.4,2026-09-02T19:10:42.014358+00:00
928,36.60037041908243,-121.89435434716297,28.4,136.3,2026-09-02T19:10:42.214358+00:00
929,36.60036807974335,-121.89435155749722,28.4,136.2,2026-09-02T19:10:42.414358+00:00
930,36.60036574352058,-121.89434876378256,28.4,136.2,2026-09-02T19:10:42.614358+00:00
931,36.6003634105331,-121.8943459658763,28.3,136.1,2026-09-02T19:10:42.814358+00:00
932,36.60036108089232,-121.89434316364677,28.3,136.0,2026-09-02T19:10:43.014358+00:00
933,36.600358754701766,-121.89434035697371,28.3,135.9,2026-09-02T19:10:43.214358+00:00
934,36.60035643205674,-121.89433754574853,28.3,135.8,2026-09-02T19:10:43.414358+00:00
935,36.60035411304412,-121.89433472987452,28.2,135.7,2026-09-02T19:10:43.614358+00:00
936,36.60035179774204,-121.89433190926702,28.2,135.6,2026-09-02T19:10:43.814358+00:00
937,36.600349486219734,-121.89432908385372,28.2,135.5,2026-09-02T19:10:44.014358+00:00
938,36.60034717853725,-121.89432625357462,28.1,135.4,2026-09-02T19:10:44.214358+00:00
939,36.600344874745254,-121.89432341838221,28.1,135.3,2026-09-02T19:10:44.414358+00:00
940,36.60034257488494,-121.89432057824156,28.1,135.2,2026-09-02T19:10:44.614358+00:00
941,36.600340278987765,-121.89431773313032,28.0,135.1,2026-09-02T19:10:44.814358+00:00
942,36.60033798707539,-121.89431488303863,28.0,135.0,2026-09-02T19:10:45.014358+00:00
943,36.60033569915957,-121.89431202796924,28.0,134.9,2026-09-02T19:10:45.214358+00:00
944,36.600333415242034,-121.89430916793732,28.0,134.8,2026-09-02T19:10:45.414358+00:00
945,36.60033113531446,-121.8943063029704,27.9,134.7,2026-09-02T19:10:45.614358+00:00
946,36.60032885935844,-121.89430343310826,27.9,134.6,2026-09-02T19:10:45.814358+00:00
947,36.60032658734547,-121.89430055840266,27.9,134.6,2026-09-02T19:10:46.014358+00:00
948,36.600324319236975,-121.89429767891728,27.8,134.5,2026-09-02T19:10:46.214358+00:00
949,36.60032205498435,-121.89429479472741,27.8,134.4,2026-09-02T19:10:46.414358+00:00
950,36.60031979452908,-121.8942919059198,27.8,134.3,2026-09-02T19:10:46.614358+00:00
951,36.60031753780279,-121.89428901259227,27.7,134.2,2026-09-02T19:10:46.814358+00:00
952,36.6003152847274,-121.89428611485347,27.7,134.1,2026-09-02T19:10:47.014358+00:00
953,36.60031303521531,-121.89428321282263,27.7,134.0,2026-09-02T19:10:47.214358+00:00
954,36.600310789169555,-121.89428030662911,27.7,133.9,2026-09-02T19:10:47.414358+00:00
955,36.600308546484065,-121.89427739641211,27.6,133.8,2026-09-02T19:10:47.614358+00:00
956,36.600306307043866,-121.89427448232028,27.6,133.7,2026-09-02T19:10:47.814358+00:00
957,36.60030407072537,-121.8942715645113,27.6,133.7,2026-09-02T19:10:48.014358+00:00
958,36.600301837396714,-121.89426864315152,27.5,133.6,2026-09-02T19:10:48.214358+00:00
959,36.600299606917986,-121.8942657184155,27.5,133.5,2026-09-02T19:10:48.414358+00:00
960,36.60029737914169,-121.89426279048556,27.5,133.5,2026-09-02T19:10:48.614358+00:00
961,36.60029515391305,-121.89425985955134,27.4,133.4,2026-09-02T19:10:48.814358+00:00
962,36.60029293107042,-121.89425692580937,27.4,133.3,2026-09-02T19:10:49.014358+00:00
963,36.60029071044572,-121.8942539894626,27.4,133.3,2026-09-02T19:10:49.214358+00:00
964,36.60028849186485,-121.89425105071979,27.4,133.2,2026-09-02T19:10:49.414358+00:00
965,36.60028627514817,-121.8942481097952,27.3,133.2,2026-09-02T19:10:49.614358+00:00
966,36.60028406011097,-121.89424516690795,27.3,133.2,2026-09-02T19:10:49.814358+00:00
967,36.60028184656398,-121.89424222228159,27.3,133.1,2026-09-02T19:10:50.014358+00:00
968,36.600279634313836,-121.89423927614357,27.2,133.1,2026-09-02T19:10:50.214358+00:00
969,36.600277423163654,-121.89423632872469,27.2,133.1,2026-09-02T19:10:50.414358+00:00
970,36.60027521291354,-121.89423338025864,27.2,133.0,2026-09-02T19:10:50.614358+00:00
971,36.600273003361096,-121.89423043098145,27.2,133.0,2026-09-02T19:10:50.814358+00:00
972,36.60027079430207,-121.89422748113093,27.1,133.0,2026-09-02T19:10:51.014358+00:00
973,36.600268585530834,-121.89422453094613,27.1,133.0,2026-09-02T19:10:51.214358+00:00
974,36.600266376840956,-121.89422158066692,27.1,133.0,2026-09-02T19:10:51.414358+00:00
975,36.6002641680258,-121.89421863053333,27.0,133.0,2026-09-02T19:10:51.614358+00:00
976,36.600261958879074,-121.89421568078504,27.0,133.0,2026-09-02T19:10:51.814358+00:00
977,36.600259749195374,-121.89421273166094,27.0,133.0,2026-09-02T19:10:52.014358+00:00
978,36.6002575387708,-121.89420978339851,27.0,133.0,2026-09-02T19:10:52.214358+00:00
979,36.600255327403445,-121.89420683623328,26.9,133.1,2026-09-02T19:10:52.414358+00:00
980,36.600253114894024,-121.8942038903984,26.9,133.1,2026-09-02T19:10:52.614358+00:00
981,36.60025090104633,-121.894200946124,26.9,133.1,2026-09-02T19:10:52.814358+00:00
982,36.60024868566785,-121.8941980036367,26.8,133.2,2026-09-02T19:10:53.014358+00:00
983,36.60024646857023,-121.89419506315923,26.8,133.2,2026-09-02T19:10:53.214358+00:00
984,36.60024424956979,-121.89419212490965,26.8,133.2,2026-09-02T19:10:53.414358+00:00
985,36.60024202848802,-121.89418918910113,26.8,133.3,2026-09-02T19:10:53.614358+00:00
986,36.60023980515209,-121.89418625594124,26.7,133.4,2026-09-02T19:10:53.814358+00:00
987,36.60023757939524,-121.89418332563157,26.7,133.4,2026-09-02T19:10:54.014358+00:00
988,36.60023535105724,-121.89418039836724,26.7,133.5,2026-09-02T19:10:54.214358+00:00
989,36.60023311998484,-121.89417747433637,26.7,133.5,2026-09-02T19:10:54.414358+00:00
990,36.60023088603211,-121.89417455371971,26.6,133.6,2026-09-02T19:10:54.614358+00:00
991,36.60022864906085,-121.89417163669006,26.6,133.7,2026-09-02T19:10:54.814358+00:00
992,36.60022640894091,-121.89416872341197,26.6,133.8,2026-09-02T19:10:55.014358+00:00
993,36.600224165550514,-121.89416581404124,26.5,133.8,2026-09-02T19:10:55.214358+00:00
994,36.60022191877655,-121.89416290872457,26.5,133.9,2026-09-02T19:10:55.414358+00:00
995,36.60021966851486,-121.89416000759907,26.5,134.0,2026-09-02T19:10:55.614358+00:00
996,36.600217414670475,-121.89415711079198,26.5,134.1,2026-09-02T19:10:55.814358+00:00
997,36.600215157157784,-121.89415421842028,26.4,134.2,2026-09-02T19:10:56.014358+00:00
998,36.60021289590075,-121.89415133059039,26.4,134.3,2026-09-02T19:10:56.214358+00:00
999,36.60021063083311,-121.8941484473978,26.4,134.4,2026-09-02T19:10:56.414358+00:00
1000,36.60020836189842,-121.89414556892682,26.4,134.5,2026-09-02T19:10:56.614358+00:00
1001,36.60020608905021,-121.8941426952503,26.3,134.6,2026-09-02T19:10:56.814358+00:00
1002,36.60020381225206,-121.89413982642938,26.3,134.7,2026-09-02T19:10:57.014358+00:00
1003,36.600201531477595,-121.89413696251334,26.3,134.8,2026-09-02T19:10:57.214358+00:00
1004,36.60019924671056,-121.89413410353936,26.3,134.9,2026-09-02T19:10:57.414358+00:00
1005,36.60019695794476,-121.8941312495323,26.2,135.0,2026-09-02T19:10:57.614358+00:00
1006,36.60019466518409,-121.89412840050474,26.2,135.1,2026-09-02T19:10:57.814358+00:00
1007,36.600192368442386,-121.89412555645671,26.2,135.2,2026-09-02T19:10:58.014358+00:00
1008,36.60019006774341,-121.89412271737578,26.2,135.3,2026-09-02T19:10:58.214358+00:00
1009,36.6001877631207,-121.89411988323685,26.1,135.4,2026-09-02T19:10:58.414358+00:00
1010,36.60018545461748,-121.89411705400235,26.1,135.5,2026-09-02T19:10:58.614358+00:00
1011,36.600183142286426,-121.89411422962209,26.1,135.6,2026-09-02T19:10:58.814358+00:00
1012,36.60018082618956,-121.89411141003347,26.1,135.7,2026-09-02T19:10:59.014358+00:00
1013,36.60017850639801,-121.89410859516151,26.1,135.8,2026-09-02T19:10:59.214358+00:00
1014,36.60017618299181,-121.89410578491899,26.0,135.8,2026-09-02T19:10:59.414358+00:00
1015,36.600173856059634,-121.89410297920665,26.0,135.9,2026-09-02T19:10:59.614358+00:00
1016,36.60017152569857,-121.89410017791339,26.0,136.0,2026-09-02T19:10:59.814358+00:00
1017,36.60016919201382,-121.89409738091653,26.0,136.1,2026-09-02T19:11:00.014358+00:00
1018,36.600166855118445,-121.89409458808203,25.9,136.2,2026-09-02T19:11:00.214358+00:00
1019,36.600164515133,-121.89409179926484,25.9,136.3,2026-09-02T19:11:00.414358+00:00
1020,36.60016217218531,-121.89408901430927,25.9,136.3,2026-09-02T19:11:00.614358+00:00
1021,36.600159826410014,-121.89408623304936,25.9,136.4,2026-09-02T19:11:00.814358+00:00
1022,36.60015747794834,-121.89408345530924,25.9,136.5,2026-09-02T19:11:01.014358+00:00
1023,36.60015512694768,-121.89408068090358,25.8,136.5,2026-09-02T19:11:01.214358+00:00
1024,36.600152773561234,-121.89407790963814,25.8,136.6,2026-09-02T19:11:01.414358+00:00
1025,36.60015041794768,-121.89407514131017,25.8,136.7,2026-09-02T19:11:01.614358+00:00
1026,36.60014806027072,-121.89407237570902,25.8,136.7,2026-09-02T19:11:01.814358+00:00
1027,36.600145700698754,-121.89406961261662,25.8,136.8,2026-09-02T19:11:02.014358+00:00
1028,36.60014333940446,-121.8940668518081,25.7,136.8,2026-09-02T19:11:02.214358+00:00
1029,36.600140976564404,-121.8940640930524,25.7,136.9,2026-09-02T19:11:02.414358+00:00
1030,36.60013861235859,-121.89406133611286,25.7,136.9,2026-09-02T19:11:02.614358+00:00
1031,36.600136246970116,-121.89405858074782,25.7,136.9,2026-09-02T19:11:02.814358+00:00
1032,36.60013388058468,-121.89405582671138,25.7,136.9,2026-09-02T19:11:03.014358+00:00
1033,36.60013151339024,-121.89405307375395,25.6,137.0,2026-09-02T19:11:03.214358+00:00
1034,36.60012914557653,-121.89405032162301,25.6,137.0,2026-09-02T19:11:03.414358+00:00
1035,36.60012677733469,-121.89404757006382,25.6,137.0,2026-09-02T19:11:03.614358+00:00
1036,36.60012440885677,-121.89404481881998,25.6,137.0,2026-09-02T19:11:03.814358+00:00
1037,36.60012204033538,-121.89404206763427,25.6,137.0,2026-09-02T19:11:04.014358+00:00
1038,36.600119671963206,-121.89403931624936,25.6,137.0,2026-09-02T19:11:04.214358+00:00
1039,36.60011730393261,-121.8940365644084,25.5,137.0,2026-09-02T19:11:04.414358+00:00
1040,36.600114936435205,-121.8940338118558,25.5,137.0,2026-09-02T19:11:04.614358+00:00
1041,36.6001125696614,-121.89403105833797,25.5,137.0,2026-09-02T19:11:04.814358+00:00
1042,36.60011020380001,-121.89402830360389,25.5,136.9,2026-09-02T19:11:05.014358+00:00
1043,36.6001078390378,-121.89402554740595,25.5,136.9,2026-09-02T19:11:05.214358+00:00
1044,36.6001054755591,-121.89402278950044,25.5,136.9,2026-09-02T19:11:05.414358+00:00
1045,36.60010311354536,-121.89402002964842,25.4,136.8,2026-09-02T19:11:05.614358+00:00
1046,36.60010075317475,-121.8940172676162,25.4,136.8,2026-09-02T19:11:05.814358+00:00
1047,36.600098394621746,-121.89401450317604,25.4,136.7,2026-09-02T19:11:06.014358+00:00
1048,36.60009603805671,-121.89401173610672,25.4,136.7,2026-09-02T19:11:06.214358+00:00
1049,36.600093683645554,-121.89400896619419,25.4,136.6,2026-09-02T19:11:06.414358+00:00
1050,36.600091331549244,-121.89400619323207,25.4,136.6,2026-09-02T19:11:06.614358+00:00
1051,36.6000889819235,-121.89400341702219,25.3,136.5,2026-09-02T19:11:06.814358+00:00
1052,36.60008663491839,-121.89400063737519,25.3,136.4,2026-09-02T19:11:07.014358+00:00
1053,36.60008429067795,-121.89399785411084,25.3,136.4,2026-09-02T19:11:07.214358+00:00
1054,36.60008194933985,-121.89399506705868,25.3,136.3,2026-09-02T19:11:07.414358+00:00
1055,36.60007961103503,-121.89399227605831,25.3,136.2,2026-09-02T19:11:07.614358+00:00
1056,36.60007727588736,-121.89398948095986,25.3,136.1,2026-09-02T19:11:07.814358+00:00
1057,36.60007494401331,-121.89398668162428,25.3,136.1,2026-09-02T19:11:08.014358+00:00
1058,36.600072615521675,-121.89398387792373,25.3,136.0,2026-09-02T19:11:08.214358+00:00
1059,36.60007029051324,-121.89398106974183,25.2,135.9,2026-09-02T19:11:08.414358+00:00
1060,36.6000679690805,-121.89397825697394,25.2,135.8,2026-09-02T19:11:08.614358+00:00
1061,36.60006565130743,-121.89397543952744,25.2,135.7,2026-09-02T19:11:08.814358+00:00
1062,36.6000633372692,-121.89397261732178,25.2,135.6,2026-09-02T19:11:09.014358+00:00
1063,36.60006102703196,-121.89396979028875,25.2,135.5,2026-09-02T19:11:09.214358+00:00
1064,36.60005872065263,-121.89396695837256,25.2,135.4,2026-09-02T19:11:09.414358+00:00
1065,36.600056418178724,-121.89396412152993,25.2,135.3,2026-09-02T19:11:09.614358+00:00
1066,36.600054119648156,-121.89396127973018,25.2,135.2,2026-09-02T19:11:09.814358+00:00
1067,36.600051825089125,-121.89395843295512,25.2,135.1,2026-09-02T19:11:10.014358+00:00
1068,36.600049534519954,-121.89395558119918,25.1,135.0,2026-09-02T19:11:10.214358+00:00
1069,36.600047247949036,-121.89395272446927,25.1,134.9,2026-09-02T19:11:10.414358+00:00
1070,36.60004496537473,-121.89394986278474,25.1,134.8,2026-09-02T19:11:10.614358+00:00
1071,36.600042686785315,-121.89394699617723,25.1,134.7,2026-09-02T19:11:10.814358+00:00
1072,36.600040412159004,-121.89394412469059,25.1,134.6,2026-09-02T19:11:11.014358+00:00
1073,36.600038141463884,-121.89394124838061,25.1,134.5,2026-09-02T19:11:11.214358+00:00
1074,36.600035874658005,-121.8939383673149,25.1,134.4,2026-09-02T19:11:11.414358+00:00
1075,36.60003361168943,-121.89393548157265,25.1,134.3,2026-09-02T19:11:11.614358+00:00
1076,36.60003135249631,-121.89393259124432,25.1,134.2,2026-09-02T19:11:11.814358+00:00
1077,36.600029097006974,-121.89392969643144,25.1,134.1,2026-09-02T19:11:12.014358+00:00
1078,36.60002684514015,-121.89392679724627,25.1,134.1,2026-09-02T19:11:12.214358+00:00
1079,36.60002459680505,-121.89392389381143,25.1,134.0,2026-09-02T19:11:12.414358+00:00
1080,36.60002235190163,-121.89392098625966,25.1,133.9,2026-09-02T19:11:12.614358+00:00
1081,36.60002011032078,-121.89391807473339,25.1,133.8,2026-09-02T19:11:12.814358+00:00
1082,36.6000178719446,-121.89391515938432,25.0,133.7,2026-09-02T19:11:13.014358+00:00
1083,36.6000156366467,-121.89391224037314,25.0,133.6,2026-09-02T19:11:13.214358+00:00
1084,36.60001340429245,-121.89390931786897,25.0,133.6,2026-09-02T19:11:13.414358+00:00
1085,36.600011174739365,-121.89390639204903,25.0,133.5,2026-09-02T19:11:13.614358+00:00
1086,36.60000894783745,-121.89390346309817,25.0,133.4,2026-09-02T19:11:13.814358+00:00
1087,36.60000672342959,-121.8939005312084,25.0,133.4,2026-09-02T19:11:14.014358+00:00
1088,36.6000045013519,-121.89389759657847,25.0,133.3,2026-09-02T19:11:14.214358+00:00
1089,36.600002281434236,-121.89389465941329,25.0,133.3,2026-09-02T19:11:14.414358+00:00
1090,36.600000063500595,-121.89389171992356,25.0,133.2,2026-09-02T19:11:14.614358+00:00
1091,36.59999784736957,-121.89388877832522,25.0,133.2,2026-09-02T19:11:14.814358+00:00
1092,36.59999563285487,-121.89388583483893,25.0,133.1,2026-09-02T19:11:15.014358+00:00
1093,36.59999341976576,-121.89388288968962,25.0,133.1,2026-09-02T19:11:15.214358+00:00
1094,36.599991207907664,-121.89387994310593,25.0,133.1,2026-09-02T19:11:15.414358+00:00
1095,36.599988997082605,-121.89387699531969,25.0,133.1,2026-09-02T19:11:15.614358+00:00
1096,36.5999867870898,-121.89387404656543,25.0,133.0,2026-09-02T19:11:15.814358+00:00
1097,36.59998457772616,-121.89387109707981,25.0,133.0,2026-09-02T19:11:16.014358+00:00
1098,36.599982368786925,-121.89386814710114,25.0,133.0,2026-09-02T19:11:16.214358+00:00
1099,36.59998016006611,-121.89386519686882,25.0,133.0,2026-09-02T19:11:16.414358+00:00
1100,36.599977951357175,-121.89386224662279,25.0,133.0,2026-09-02T19:11:16.614358+00:00
1101,36.59997574245351,-121.89385929660303,25.0,133.0,2026-09-02T19:11:16.814358+00:00
1102,36.59997353314907,-121.89385634704905,25.0,133.0,2026-09-02T19:11:17.014358+00:00
1103,36.5999713232389,-121.89385339819931,25.0,133.0,2026-09-02T19:11:17.214358+00:00
1104,36.59996911251968,-121.89385045029067,25.0,133.0,2026-09-02T19:11:17.414358+00:00
1105,36.599966900790356,-121.89384750355794,25.0,133.1,2026-09-02T19:11:17.614358+00:00
1106,36.5999646878526,-121.89384455823328,25.0,133.1,2026-09-02T19:11:17.814358+00:00
1107,36.5999624735114,-121.89384161454574,25.0,133.1,2026-09-02T19:11:18.014358+00:00
1108,36.599960257575574,-121.89383867272066,25.0,133.2,2026-09-02T19:11:18.214358+00:00
1109,36.59995803985829,-121.89383573297926,25.0,133.2,2026-09-02T19:11:18.414358+00:00
1110,36.59995582017756,-121.89383279553803,25.0,133.3,2026-09-02T19:11:18.614358+00:00
1111,36.59995359835674,-121.89382986060828,25.0,133.3,2026-09-02T19:11:18.814358+00:00
1112,36.59995137422496,-121.89382692839565,25.0,133.4,2026-09-02T19:11:19.014358+00:00
1113,36.59994914761762,-121.89382399909961,25.0,133.4,2026-09-02T19:11:19.214358+00:00
1114,36.599946918376816,-121.89382107291294,25.0,133.5,2026-09-02T19:11:19.414358+00:00
1115,36.599944686351684,-121.89381815002136,25.0,133.6,2026-09-02T19:11:19.614358+00:00
1116,36.599942451398874,-121.89381523060298,25.0,133.6,2026-09-02T19:11:19.814358+00:00
1117,36.599940213382844,-121.8938123148279,25.0,133.7,2026-09-02T19:11:20.014358+00:00
1118,36.59993797217623,-121.89380940285776,25.1,133.8,2026-09-02T19:11:20.214358+00:00
1119,36.59993572766013,-121.89380649484534,25.1,133.9,2026-09-02T19:11:20.414358+00:00
1120,36.599933479724456,-121.89380359093414,25.1,134.0,2026-09-02T19:11:20.614358+00:00
1121,36.59993122826806,-121.89380069125801,25.1,134.0,2026-09-02T19:11:20.814358+00:00
1122,36.59992897319912,-121.89379779594078,25.1,134.1,2026-09-02T19:11:21.014358+00:00
1123,36.59992671443523,-121.8937949050959,25.1,134.2,2026-09-02T19:11:21.214358+00:00
1124,36.59992445190362,-121.89379201882618,25.1,134.3,2026-09-02T19:11:21.414358+00:00
1125,36.59992218554132,-121.89378913722332,25.1,134.4,2026-09-02T19:11:21.614358+00:00
1126,36.59991991529523,-121.89378626036785,25.1,134.5,2026-09-02T19:11:21.814358+00:00
1127,36.59991764112225,-121.8937833883287,25.1,134.6,2026-09-02T19:11:22.014358+00:00
1128,36.59991536298933,-121.89378052116305,25.1,134.7,2026-09-02T19:11:22.214358+00:00
1129,36.5999130808735,-121.89377765891612,25.1,134.8,2026-09-02T19:11:22.414358+00:00
1130,36.59991079476189,-121.89377480162096,25.1,134.9,2026-09-02T19:11:22.614358+00:00
1131,36.599908504651715,-121.89377194929835,25.1,135.0,2026-09-02T19:11:22.814358+00:00
1132,36.5999062105502,-121.89376910195662,25.2,135.1,2026-09-02T19:11:23.014358+00:00
1133,36.59990391247456,-121.89376625959162,25.2,135.2,2026-09-02T19:11:23.214358+00:00
1134,36.59990161045183,-121.89376342218665,25.2,135.3,2026-09-02T19:11:23.414358+00:00
1135,36.599899304518836,-121.89376058971243,25.2,135.4,2026-09-02T19:11:23.614358+00:00
1136,36.59989699472199,-121.89375776212712,25.2,135.5,2026-09-02T19:11:23.814358+00:00
1137,36.599894681117135,-121.89375493937641,25.2,135.6,2026-09-02T19:11:24.014358+00:00
1138,36.599892363769385,-121.89375212139345,25.2,135.7,2026-09-02T19:11:24.214358+00:00
1139,36.59989004275289,-121.89374930809915,25.2,135.8,2026-09-02T19:11:24.414358+00:00
1140,36.59988771815061,-121.89374649940225,25.2,135.9,2026-09-02T19:11:24.614358+00:00
1141,36.59988539005407,-121.89374369519948,25.3,136.0,2026-09-02T19:11:24.814358+00:00
1142,36.59988305856313,-121.89374089537579,25.3,136.0,2026-09-02T19:11:25.014358+00:00
1143,36.59988072378568,-121.89373809980464,25.3,136.1,2026-09-02T19:11:25.214358+00:00
1144,36.59987838583733,-121.89373530834827,25.3,136.2,2026-09-02T19:11:25.414358+00:00
1145,36.599876044841096,-121.89373252085804,25.3,136.3,2026-09-02T19:11:25.614358+00:00
1146,36.599873700927134,-121.89372973717472,25.3,136.4,2026-09-02T19:11:25.814358+00:00
1147,36.599871354232356,-121.89372695712898,25.3,136.4,2026-09-02T19:11:26.014358+00:00
1148,36.59986900490009,-121.89372418054168,25.3,136.5,2026-09-02T19:11:26.214358+00:00
1149,36.59986665307974,-121.89372140722452,25.4,136.6,2026-09-02T19:11:26.414358+00:00
1150,36.599864298926356,-121.8937186369803,25.4,136.6,2026-09-02T19:11:26.614358+00:00
1151,36.59986194260038,-121.89371586960355,25.4,136.7,2026-09-02T19:11:26.814358+00:00
1152,36.59985958426713,-121.89371310488109,25.4,136.7,2026-09-02T19:11:27.014358+00:00
1153,36.599857224096496,-121.89371034259247,25.4,136.8,2026-09-02T19:11:27.214358+00:00
1154,36.59985486226248,-121.89370758251069,25.4,136.8,2026-09-02T19:11:27.414358+00:00
1155,36.59985249894289,-121.89370482440269,25.4,136.9,2026-09-02T19:11:27.614358+00:00
1156,36.59985013431877,-121.89370206803011,25.5,136.9,2026-09-02T19:11:27.814358+00:00
1157,36.59984776857417,-121.89369931314978,25.5,136.9,2026-09-02T19:11:28.014358+00:00
1158,36.5998454018956,-121.89369655951447,25.5,137.0,2026-09-02T19:11:28.214358+00:00
1159,36.59984303447165,-121.89369380687354,25.5,137.0,2026-09-02T19:11:28.414358+00:00
1160,36.599840666492575,-121.89369105497366,25.5,137.0,2026-09-02T19:11:28.614358+00:00
1161,36.599838298149876,-121.89368830355944,25.5,137.0,2026-09-02T19:11:28.814358+00:00
1162,36.59983592963582,-121.89368555237415,25.6,137.0,2026-09-02T19:11:29.014358+00:00
1163,36.599833561143114,-121.89368280116044,25.6,137.0,2026-09-02T19:11:29.214358+00:00
1164,36.59983119286438,-121.89368004966103,25.6,137.0,2026-09-02T19:11:29.414358+00:00
1165,36.59982882499176,-121.89367729761945,25.6,137.0,2026-09-02T19:11:29.614358+00:00
1166,36.59982645771651,-121.8936745447807,25.6,137.0,2026-09-02T19:11:29.814358+00:00
1167,36.59982409122857,-121.89367179089199,25.7,136.9,2026-09-02T19:11:30.014358+00:00
1168,36.5998217257161,-121.89366903570334,25.7,136.9,2026-09-02T19:11:30.214358+00:00
1169,36.59981936136508,-121.8936662789684,25.7,136.9,2026-09-02T19:11:30.414358+00:00
1170,36.599816998358946,-121.893663520445,25.7,136.9,2026-09-02T19:11:30.614358+00:00
1171,36.59981463687807,-121.89366075989588,25.7,136.8,2026-09-02T19:11:30.814358+00:00
1172,36.59981227709944,-121.89365799708929,25.8,136.8,2026-09-02T19:11:31.014358+00:00
1173,36.599809919196176,-121.89365523179961,25.8,136.7,2026-09-02T19:11:31.214358+00:00
1174,36.599807563337215,-121.89365246380798,25.8,136.7,2026-09-02T19:11:31.414358+00:00
1175,36.599805209686814,-121.89364969290287,25.8,136.6,2026-09-02T19:11:31.614358+00:00
1176,36.59980285840423,-121.89364691888058,25.8,136.6,2026-09-02T19:11:31.814358+00:00
1177,36.59980050964334,-121.89364414154586,25.9,136.5,2026-09-02T19:11:32.014358+00:00
1178,36.5997981635522,-121.89364136071238,25.9,136.4,2026-09-02T19:11:32.214358+00:00
1179,36.59979582027277,-121.89363857620313,25.9,136.3,2026-09-02T19:11:32.414358+00:00
1180,36.599793479940466,-121.893635787851,25.9,136.3,2026-09-02T19:11:32.614358+00:00
1181,36.599791142683905,-121.89363299549908,25.9,136.2,2026-09-02T19:11:32.814358+00:00
1182,36.5997888086245,-121.8936301990011,26.0,136.1,2026-09-02T19:11:33.014358+00:00
